"ID de la respuesta","Fecha en que se envió","Ultima pagina","Idioma de Inicio","Semilla","Fecha en que inició","Fecha de la ultima accion","Dirección IP","¿ Como se llama la economía(s) alternativas a las que perteneces ?","¿ Que tanto conocimiento tienes de las teorías económicas ?","¿ La comunidad de tu economia altermativa hace ferias o reuniones ?","Que tantas personas asisten a este tipo de eventos","¿ Tu economía genera mercados o mercadillos locales con el fin de generar comercio de los productos ?","¿ con que frecuencia asistes a evento de la comunidad que giren en torno a la economía alternativa? ","Que tanta gente tímida o introvertida asiste con regularidad a los eventos","¿ La comunidad es auto regulada o posee una jerarquía ?","En que tipo de espacios se han realizado los eventos [Al aire libre]","En que tipo de espacios se han realizado los eventos [En espacio publico]","En que tipo de espacios se han realizado los eventos [En una Casa]","En que tipo de espacios se han realizado los eventos [En cafeterías]","En que tipo de espacios se han realizado los eventos [En granjas]","En que tipo de espacios se han realizado los eventos [En fincas]","Que tipo de actividades se realizan en los eventos [Aprendizaje sobre economia]","Que tipo de actividades se realizan en los eventos [Aprendizaje sobre temas diferentes a economia]","Que tipo de actividades se realizan en los eventos [Charlas]","Que tipo de actividades se realizan en los eventos [Danza]","Que tipo de actividades se realizan en los eventos [Teatro]","Que tipo de actividades se realizan en los eventos [Películas]","Que tipo de actividades se realizan en los eventos [Conocer gente nueva]","Que tipo de actividades se realizan en los eventos [Hablar con amigos]","Que tipo de actividades se realizan en los eventos [Musica]","Que tipo de actividades se realizan en los eventos [Arte]","¿ Tienen su propia moneda ?","¿ Es una criptomoneda ?","Si tiene su propia moneda ¿ Como se intercambia ? [Dinero Papel]","Si tiene su propia moneda ¿ Como se intercambia ? [Dinero Metalico]","Si tiene su propia moneda ¿ Como se intercambia ? [Dinero Digital (via App)]","Si tiene su propia moneda ¿ Como se intercambia ? [Criptomoneda (Via App)]","Si tiene su propia moneda ¿ Como se intercambia ? [Llevan las cuentas en un libro general administrado por un grupo de personas ya sea digital o fisico (Nodo)]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Comida]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Comida][Comentario]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Ropa]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Ropa][Comentario]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Servicios]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Servicios][Comentario]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Tecnología]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Tecnología][Comentario]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Herramientas]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Herramientas][Comentario]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Vehículos]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Vehículos][Comentario]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Medicina]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Medicina][Comentario]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Medicina Alternativa]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Medicina Alternativa][Comentario]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Ciencias Alternativas]","¿ Que productos y bienes intercambias mas seguido usando la red de la economía alternativa ?  Puedes compartir con nosotros el nombre del producto o servicio si gustas usando la caja de texto  [Ciencias Alternativas][Comentario]","Si tienen su propia moneda, ¿ esta tiene alguna equivalencia en el mercado para su cambio por moneda de curso legal ? (Pesos, Euros, Dolares)","Si tienen su propia moneda, ¿ esta tiene alguna equivalencia en el mercado para su cambio por moneda de curso legal ? (Pesos, Euros, Dolares) [Comentario]","Eje social  Conservador hace referencia a seguir constumbres de nuestros antepasados. Mientras el progresismo se basa en utilizar la ciencia y la filosofia para definir las normas sociales  Me concidero... ","Eje economico  Un mercado totalmente invervenido hace referencia a que los precios deben ser regulados por alguna entidad, mientras que Libre mercado significa que cualquiera pone el precio que concidere correcto.  Prefiero... ","Eje Politico  Autoritarismo se refiere una entidad central regula todo y Acracia se refiere a la inexistencia de cualquier forma de autoridad ","Tiempo total","Tiempo del grupo: Conociendo la moneda","tiempo de preguntas: G00Q01","tiempo de preguntas: G00Q02","tiempo de preguntas: G00Q10","tiempo de preguntas: G00Q08","tiempo de preguntas: G00Q03","tiempo de preguntas: G00Q04","tiempo de preguntas: G00Q06","tiempo de preguntas: G00Q05","tiempo de preguntas: G00Q07","tiempo de preguntas: G00Q09","Tiempo del grupo: Sobre como se integra la economía contigo","tiempo de preguntas: G02Q11","tiempo de preguntas: G02Q12","tiempo de preguntas: G01Q13","tiempo de preguntas: G02Q14","tiempo de preguntas: G02Q15","Tiempo del grupo: Espectro Político","tiempo de preguntas: G03Q16","tiempo de preguntas: G03Q17","tiempo de preguntas: G03Q18"
"36","","0","es-CO","1208454705","2022-10-17 18:36:18","2022-10-17 18:36:18","90.167.219.139","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","","","","","","0","","","","","","","","","","","","","","","","","","","","",""
"37","","0","es-CO","2071204938","2022-10-17 18:38:32","2022-10-17 18:38:32","88.29.178.115","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","","","","","","0","","","","","","","","","","","","","","","","","","","","",""
"38","2022-10-17 19:01:27","3","es-CO","872798345","2022-10-17 18:55:15","2022-10-17 19:01:27","84.78.248.14","ecoxarxa del Bages ","6","Sí","Entre 20 - 50","","7","6","3","Generalmente","Algunas veces","Pocas veces","Nunca","Algunas veces","Algunas veces","Algunas veces","Algunas veces","Generalmente","Algunas veces","Pocas veces","Nunca","Algunas veces","Siempre","Algunas veces","Algunas veces","Sí","No","No","No","No","No","Sí","Sí","Pasteles, paella","Sí","","Sí","","No","","No","","No","","No","","Sí","","No","","Sí, Fijada por la comunidad","","En medio","Libre mercado total","En medio","372.63","181.3","","","","","","","","","","","123.24","","","","","","68.09","","",""
"39","","0","es-CO","88558836","2022-10-17 18:57:23","2022-10-17 18:57:43","89.130.178.235","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","","","","","","20.65","20.65","","","","","","","","","","","","","","","","","","","",""
"40","","0","es-CO","2066541105","2022-10-17 20:39:37","2022-10-17 20:39:37","85.251.14.228","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","","","","","","0","","","","","","","","","","","","","","","","","","","","",""
"41","","0","es-CO","1817608146","2022-10-17 20:45:30","2022-10-17 20:45:30","93.176.128.160","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","","","","","","0","","","","","","","","","","","","","","","","","","","","",""
"42","2022-10-17 22:06:45","3","es-CO","1447159229","2022-10-17 22:00:56","2022-10-17 22:06:45","37.29.168.161","Moneda libre G1","6","Sí","Entre 10 - 20","Sí","9","6","3","Algunas veces","Nunca","Generalmente","Pocas veces","Algunas veces","Algunas veces","Generalmente","Generalmente","Generalmente","Pocas veces","Pocas veces","Algunas veces","Algunas veces","Generalmente","Algunas veces","Pocas veces","Sí","Sí","No","No","No","Sí","No","Sí","","Sí","","Sí","","No","","No","","No","","No","","Sí","","No","","No","Es un tema de constante debate aunque el valor es totalmente libre","Algo Progresista","Libre mercado total","Acracia ligera","351.2","190.58","","","","","","","","","","","91.67","","","","","","68.95","","",""
"43","","1","es-CO","972427974","2022-10-17 22:24:05","2022-10-17 22:26:09","139.47.18.152","G1","5","Sí","Entre 20 - 50","Sí","7","4","7","Generalmente","Pocas veces","Algunas veces","Algunas veces","Algunas veces","Algunas veces","Algunas veces","Generalmente","Siempre","Generalmente","Algunas veces","Algunas veces","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","","","","","","123.43","123.43","","","","","","","","","","","","","","","","","","","",""
"44","2022-10-17 22:56:16","3","es-CO","1662786686","2022-10-17 22:51:28","2022-10-17 22:56:16","190.95.92.31","g1","1","Sí","Entre 10 - 20","Sí","8","4","10","Nunca","Nunca","Nunca","Nunca","Nunca","Nunca","Siempre","Siempre","Siempre","Generalmente","Algunas veces","Pocas veces","Siempre","Siempre","Siempre","Siempre","Sí","Sí","No","No","No","Sí","No","Sí","pastelería, vegetales","Sí","usada/reviclada","Sí","terapias","No","","No","","No","","No","","Sí","terspias","No","","No","","En medio","Libre mercado total","En medio","290.13","138.53","","","","","","","","","","","103.92","","","","","","47.68","","",""
"45","","2","es-CO","1971746359","2022-10-18 03:28:12","2022-10-18 03:29:51","181.26.98.182","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","No","","No","","No","","No","","No","","No","","No","","No","","No","","","","","","","100.24","70.3","","","","","","","","","","","29.94","","","","","","","","",""
"46","","0","es-CO","1632749593","2022-10-18 14:39:28","2022-10-18 14:39:28","90.171.48.71","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","","","","","","0","","","","","","","","","","","","","","","","","","","","",""
"47","2022-10-18 15:55:30","3","es-CO","830840411","2022-10-18 15:47:57","2022-10-18 15:55:29","66.81.189.236","Moneda libre G1 (juna)","2","Sí","Entre 20 - 50","Sí","10","3","10","Generalmente","","Pocas veces","","","","Algunas veces","","Algunas veces","","","","Siempre","Generalmente","Generalmente","Generalmente","Sí","No","No","No","Sí","No","No","Sí","","Sí","","Sí","muy variados","No","","No","","No","","No","","Sí","medicina china, arzillas, CDS, agua de mar, plata coloidal, etc.","Sí","energia alternativa, y otras","No","se crea de forma descentralizada, es decir, cada miembro crea una porción diaria.","Progresista","Libre mercado total","Acracia total","454.29","167.57","","","","","","","","","","","212.72","","","","","","74","","",""
"48","","0","es-CO","2067552822","2022-10-18 18:36:13","2022-10-18 18:36:13","72.11.186.137","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","","","","","","0","","","","","","","","","","","","","","","","","","","","",""
"49","","0","es-CO","1597090296","2022-10-18 21:20:16","2022-10-18 21:20:16","103.251.167.21","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","N/A","","","","","","","0","","","","","","","","","","","","","","","","","","","","",""

